time_bucket,location,avg_pm25,avg_pm10,avg_o3,avg_no2,avg_so2,avg_co,aqi_pm25,aqi_pm10,aqi_o3,aqi_co,aqi_so2,aqi_no2,calculated_aqi,aqi_category,temperature_c,humidity_pct,wind_speed_kmh,weather_category
2025-03-07 00:00:00,46 Lưu Quang Vũ,18.49,0.0,3.53,90.28,0.0,860.9,64.0,0.0,2.0,9.0,0.0,45.0,64.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-07 01:00:00,46 Lưu Quang Vũ,20.48,0.0,2.66,88.28,0.0,842.7,68.0,0.0,1.0,8.0,0.0,44.0,68.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-07 02:00:00,46 Lưu Quang Vũ,18.99,0.0,3.1,88.73,0.0,547.1,65.0,0.0,1.0,5.0,0.0,44.0,65.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-07 03:00:00,46 Lưu Quang Vũ,18.56,0.0,3.17,88.71,0.0,607.5,64.0,0.0,1.0,6.0,0.0,44.0,64.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-07 04:00:00,46 Lưu Quang Vũ,21.64,0.0,2.67,87.66,0.0,427.0,71.0,0.0,1.0,4.0,0.0,44.0,71.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-07 05:00:00,46 Lưu Quang Vũ,21.26,0.0,2.54,87.16,0.0,570.0,70.0,0.0,1.0,6.0,0.0,44.0,70.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-07 06:00:00,46 Lưu Quang Vũ,18.71,0.0,2.44,86.97,0.0,444.6,64.0,0.0,1.0,4.0,0.0,44.0,64.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-07 07:00:00,46 Lưu Quang Vũ,26.05,0.0,2.06,86.72,0.0,581.9,80.0,0.0,1.0,6.0,0.0,43.0,80.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-07 08:00:00,46 Lưu Quang Vũ,20.59,0.0,1.53,89.06,0.0,791.4,68.0,0.0,1.0,8.0,0.0,45.0,68.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-07 09:00:00,46 Lưu Quang Vũ,24.72,0.0,1.33,89.67,0.0,1204.2,77.0,0.0,1.0,12.0,0.0,45.0,77.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-07 10:00:00,46 Lưu Quang Vũ,19.26,0.0,1.6,92.23,0.0,1083.4,66.0,0.0,1.0,11.0,0.0,46.0,66.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-07 11:00:00,46 Lưu Quang Vũ,22.89,0.0,1.88,90.35,0.0,1139.5,73.0,0.0,1.0,11.0,0.0,45.0,73.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-07 12:00:00,46 Lưu Quang Vũ,22.83,0.0,2.81,88.82,0.0,898.4,73.0,0.0,1.0,9.0,0.0,44.0,73.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-07 13:00:00,46 Lưu Quang Vũ,33.16,0.0,2.97,90.14,0.0,975.7,95.0,0.0,1.0,10.0,0.0,45.0,95.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-07 14:00:00,46 Lưu Quang Vũ,24.88,0.0,4.05,88.38,0.0,684.8,78.0,0.0,2.0,7.0,0.0,44.0,78.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-07 15:00:00,46 Lưu Quang Vũ,18.49,0.0,3.98,88.99,0.0,881.2,64.0,0.0,2.0,9.0,0.0,45.0,64.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-07 16:00:00,46 Lưu Quang Vũ,17.83,0.0,3.97,87.8,0.0,724.0,62.0,0.0,2.0,7.0,0.0,44.0,62.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-07 17:00:00,46 Lưu Quang Vũ,13.3,0.0,3.56,90.28,0.0,993.4,53.0,0.0,2.0,10.0,0.0,45.0,53.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-07 18:00:00,46 Lưu Quang Vũ,19.24,0.0,3.36,90.01,0.0,1048.1,65.0,0.0,2.0,10.0,0.0,45.0,65.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-07 19:00:00,46 Lưu Quang Vũ,21.03,0.0,3.26,93.18,0.0,1694.5,69.0,0.0,2.0,17.0,0.0,47.0,69.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-07 20:00:00,46 Lưu Quang Vũ,31.43,0.0,1.96,93.94,0.0,1798.0,92.0,0.0,1.0,18.0,0.0,47.0,92.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-07 21:00:00,46 Lưu Quang Vũ,28.29,0.0,1.38,94.35,0.0,1944.5,85.0,0.0,1.0,19.0,0.0,47.0,85.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-07 22:00:00,46 Lưu Quang Vũ,28.27,0.0,1.69,93.23,0.0,1549.4,85.0,0.0,1.0,15.0,0.0,47.0,85.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-07 23:00:00,46 Lưu Quang Vũ,30.3,0.0,1.33,92.67,0.0,1424.9,89.0,0.0,1.0,14.0,0.0,46.0,89.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-08 00:00:00,46 Lưu Quang Vũ,28.9,0.0,1.36,90.59,0.0,1068.0,86.0,0.0,1.0,11.0,0.0,45.0,86.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-08 01:00:00,46 Lưu Quang Vũ,27.62,0.0,0.61,91.91,0.0,1053.8,83.0,0.0,0.0,10.0,0.0,46.0,83.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-08 02:00:00,46 Lưu Quang Vũ,33.86,0.0,0.29,91.16,0.0,790.9,97.0,0.0,0.0,8.0,0.0,46.0,97.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-08 03:00:00,46 Lưu Quang Vũ,35.7,0.0,-0.04,89.35,0.0,806.0,101.0,0.0,0.0,8.0,0.0,45.0,101.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-08 04:00:00,46 Lưu Quang Vũ,37.81,0.0,0.18,90.37,0.0,553.1,106.0,0.0,0.0,5.0,0.0,45.0,106.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-08 05:00:00,46 Lưu Quang Vũ,37.15,0.0,-0.35,87.97,0.0,625.4,104.0,0.0,0.0,6.0,0.0,44.0,104.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-08 06:00:00,46 Lưu Quang Vũ,36.22,0.0,0.04,86.99,0.0,512.0,102.0,0.0,0.0,5.0,0.0,44.0,102.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-08 07:00:00,46 Lưu Quang Vũ,41.15,0.0,1.37,88.2,0.0,679.2,114.0,0.0,1.0,7.0,0.0,44.0,114.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-08 08:00:00,46 Lưu Quang Vũ,41.48,0.0,0.83,88.08,0.0,671.2,115.0,0.0,0.0,7.0,0.0,44.0,115.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-08 09:00:00,46 Lưu Quang Vũ,37.23,0.0,0.66,89.12,0.0,947.8,105.0,0.0,0.0,9.0,0.0,45.0,105.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-08 10:00:00,46 Lưu Quang Vũ,32.61,0.0,0.89,88.87,0.0,903.8,94.0,0.0,0.0,9.0,0.0,45.0,94.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-08 11:00:00,46 Lưu Quang Vũ,37.69,0.0,1.0,90.74,0.0,986.3,106.0,0.0,0.0,10.0,0.0,45.0,106.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-08 12:00:00,46 Lưu Quang Vũ,31.87,0.0,2.8,90.6,0.0,793.5,92.0,0.0,1.0,8.0,0.0,45.0,92.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-08 13:00:00,46 Lưu Quang Vũ,39.07,0.0,2.41,92.23,0.0,994.5,109.0,0.0,1.0,10.0,0.0,46.0,109.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-08 14:00:00,46 Lưu Quang Vũ,31.48,0.0,1.62,92.47,0.0,932.7,92.0,0.0,1.0,9.0,0.0,46.0,92.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-08 15:00:00,46 Lưu Quang Vũ,35.85,0.0,1.61,91.96,0.0,1132.7,101.0,0.0,1.0,11.0,0.0,46.0,101.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-08 16:00:00,46 Lưu Quang Vũ,35.4,0.0,2.04,91.92,0.0,996.9,100.0,0.0,1.0,10.0,0.0,46.0,100.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-08 17:00:00,46 Lưu Quang Vũ,31.4,0.0,2.84,93.72,0.0,1215.6,91.0,0.0,1.0,12.0,0.0,47.0,91.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-08 18:00:00,46 Lưu Quang Vũ,33.91,0.0,1.8,94.08,0.0,1229.4,97.0,0.0,1.0,12.0,0.0,47.0,97.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-08 19:00:00,46 Lưu Quang Vũ,39.82,0.0,1.09,93.88,0.0,1607.8,111.0,0.0,1.0,16.0,0.0,47.0,111.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-08 20:00:00,46 Lưu Quang Vũ,44.69,0.0,1.51,94.99,0.0,1468.1,123.0,0.0,1.0,15.0,0.0,48.0,123.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-08 21:00:00,46 Lưu Quang Vũ,41.91,0.0,0.78,94.37,0.0,1775.3,116.0,0.0,0.0,18.0,0.0,47.0,116.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-08 22:00:00,46 Lưu Quang Vũ,40.67,0.0,0.41,95.06,0.0,1670.0,113.0,0.0,0.0,17.0,0.0,48.0,113.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-08 23:00:00,46 Lưu Quang Vũ,41.3,0.0,0.3,94.28,0.0,1784.1,115.0,0.0,0.0,18.0,0.0,47.0,115.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 00:00:00,46 Lưu Quang Vũ,41.22,0.0,0.17,95.98,0.0,1377.1,115.0,0.0,0.0,14.0,0.0,48.0,115.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 01:00:00,46 Lưu Quang Vũ,43.09,0.0,0.06,91.82,0.0,1028.8,119.0,0.0,0.0,10.0,0.0,46.0,119.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 02:00:00,46 Lưu Quang Vũ,46.61,0.0,-0.16,92.73,0.0,660.5,128.0,0.0,0.0,7.0,0.0,46.0,128.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 03:00:00,46 Lưu Quang Vũ,47.91,0.0,-0.28,90.92,0.0,701.9,131.0,0.0,0.0,7.0,0.0,46.0,131.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 04:00:00,46 Lưu Quang Vũ,42.56,0.0,0.28,91.46,0.0,501.8,118.0,0.0,0.0,5.0,0.0,46.0,118.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 05:00:00,46 Lưu Quang Vũ,41.9,0.0,0.27,90.4,0.0,666.8,116.0,0.0,0.0,7.0,0.0,45.0,116.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 06:00:00,46 Lưu Quang Vũ,46.97,0.0,0.04,90.28,0.0,583.8,129.0,0.0,0.0,6.0,0.0,45.0,129.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 07:00:00,46 Lưu Quang Vũ,40.26,0.0,0.69,89.96,0.0,823.5,112.0,0.0,0.0,8.0,0.0,45.0,112.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 08:00:00,46 Lưu Quang Vũ,46.62,0.0,-0.01,89.01,0.0,880.2,128.0,0.0,0.0,9.0,0.0,45.0,128.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 09:00:00,46 Lưu Quang Vũ,55.41,0.0,-1.39,89.88,0.0,1230.6,150.0,0.0,0.0,12.0,0.0,45.0,150.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 10:00:00,46 Lưu Quang Vũ,56.82,0.0,-0.86,92.46,0.0,1227.9,151.0,0.0,0.0,12.0,0.0,46.0,151.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 11:00:00,46 Lưu Quang Vũ,63.12,0.0,-0.44,92.44,0.0,1422.2,154.0,0.0,0.0,14.0,0.0,46.0,154.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 12:00:00,46 Lưu Quang Vũ,61.3,0.0,-0.04,92.93,0.0,1292.7,153.0,0.0,0.0,13.0,0.0,47.0,153.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 13:00:00,46 Lưu Quang Vũ,63.74,0.0,0.23,93.19,0.0,1490.5,154.0,0.0,0.0,15.0,0.0,47.0,154.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 14:00:00,46 Lưu Quang Vũ,63.75,0.0,2.56,94.63,0.0,1290.7,154.0,0.0,1.0,13.0,0.0,47.0,154.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 15:00:00,46 Lưu Quang Vũ,70.38,0.0,15.45,97.76,0.0,1539.0,158.0,0.0,7.0,15.0,0.0,49.0,158.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 16:00:00,46 Lưu Quang Vũ,68.88,0.0,10.62,100.25,0.0,1407.2,157.0,0.0,5.0,14.0,0.0,50.0,157.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 17:00:00,46 Lưu Quang Vũ,71.27,0.0,15.64,100.3,0.0,1772.8,158.0,0.0,7.0,18.0,0.0,50.0,158.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 18:00:00,46 Lưu Quang Vũ,65.74,0.0,7.19,102.03,0.0,1753.5,155.0,0.0,3.0,17.0,0.0,51.0,155.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 19:00:00,46 Lưu Quang Vũ,60.1,0.0,4.45,100.42,0.0,2129.3,152.0,0.0,2.0,21.0,0.0,50.0,152.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 20:00:00,46 Lưu Quang Vũ,78.03,0.0,3.36,99.96,0.0,2275.1,162.0,0.0,2.0,23.0,0.0,50.0,162.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 21:00:00,46 Lưu Quang Vũ,75.88,0.0,2.32,99.37,0.0,2626.1,161.0,0.0,1.0,26.0,0.0,50.0,161.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 22:00:00,46 Lưu Quang Vũ,88.18,0.0,0.66,98.87,0.0,2242.3,167.0,0.0,0.0,22.0,0.0,50.0,167.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-09 23:00:00,46 Lưu Quang Vũ,78.94,0.0,0.01,98.75,0.0,1881.2,162.0,0.0,0.0,19.0,0.0,49.0,162.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 00:00:00,46 Lưu Quang Vũ,79.59,0.0,0.0,97.37,0.0,1349.1,163.0,0.0,0.0,13.0,0.0,49.0,163.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 01:00:00,46 Lưu Quang Vũ,77.58,0.0,2.12,93.7,0.0,1168.2,162.0,0.0,1.0,12.0,0.0,47.0,162.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 02:00:00,46 Lưu Quang Vũ,69.13,0.0,1.08,94.19,0.0,887.3,157.0,0.0,1.0,9.0,0.0,47.0,157.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 03:00:00,46 Lưu Quang Vũ,51.19,0.0,1.07,92.19,0.0,1011.2,139.0,0.0,1.0,10.0,0.0,46.0,139.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 04:00:00,46 Lưu Quang Vũ,59.81,0.0,-0.23,91.23,0.0,953.1,152.0,0.0,0.5,9.0,0.0,46.0,152.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 05:00:00,46 Lưu Quang Vũ,53.63,0.0,0.76,91.54,0.0,1070.7,146.0,0.0,0.0,11.0,0.0,46.0,146.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 06:00:00,46 Lưu Quang Vũ,62.0,0.0,0.8,91.56,0.0,889.8,153.0,0.0,0.0,9.0,0.0,46.0,153.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 07:00:00,46 Lưu Quang Vũ,58.39,0.0,1.07,91.82,0.0,1064.2,152.0,0.0,1.0,11.0,0.0,46.0,152.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 08:00:00,46 Lưu Quang Vũ,69.19,0.0,0.03,92.17,0.0,1170.1,157.0,0.0,0.0,12.0,0.0,46.0,157.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 09:00:00,46 Lưu Quang Vũ,64.4,0.0,0.03,94.62,0.0,1796.7,155.0,0.0,0.0,18.0,0.0,47.0,155.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 10:00:00,46 Lưu Quang Vũ,84.92,0.0,0.09,95.03,0.0,1800.7,166.0,0.0,0.0,18.0,0.0,48.0,166.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 11:00:00,46 Lưu Quang Vũ,63.41,0.0,-0.03,93.51,0.0,1913.9,154.0,0.0,0.0,19.0,0.0,47.0,154.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 12:00:00,46 Lưu Quang Vũ,98.09,0.0,-0.15,93.93,0.0,1703.4,172.0,0.0,0.0,17.0,0.0,47.0,172.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 13:00:00,46 Lưu Quang Vũ,98.59,0.0,0.95,92.96,0.0,1847.4,173.0,0.0,0.0,18.0,0.0,47.0,173.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 14:00:00,46 Lưu Quang Vũ,102.93,0.0,1.71,94.75,0.0,1721.7,175.0,0.0,1.0,17.0,0.0,47.0,175.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 15:00:00,46 Lưu Quang Vũ,90.42,0.0,7.84,97.75,0.0,1984.5,168.0,0.0,4.0,20.0,0.0,49.0,168.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 16:00:00,46 Lưu Quang Vũ,86.34,0.0,9.05,99.23,0.0,2060.4,166.0,0.0,4.0,20.0,0.0,50.0,166.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 17:00:00,46 Lưu Quang Vũ,89.39,0.0,13.37,98.47,0.0,2060.7,168.0,0.0,6.0,20.0,0.0,49.0,168.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 18:00:00,46 Lưu Quang Vũ,117.18,0.0,5.0,97.44,0.0,2018.7,183.0,0.0,2.0,20.0,0.0,49.0,183.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 19:00:00,46 Lưu Quang Vũ,91.73,0.0,6.45,96.57,0.0,2218.2,169.0,0.0,3.0,22.0,0.0,48.0,169.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 20:00:00,46 Lưu Quang Vũ,91.81,0.0,4.94,98.17,0.0,1840.5,169.0,0.0,2.0,18.0,0.0,49.0,169.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 21:00:00,46 Lưu Quang Vũ,72.54,0.0,3.98,92.6,0.0,1587.9,159.0,0.0,2.0,16.0,0.0,46.0,159.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 22:00:00,46 Lưu Quang Vũ,83.08,0.0,2.11,91.09,0.0,1292.4,165.0,0.0,1.0,13.0,0.0,46.0,165.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-10 23:00:00,46 Lưu Quang Vũ,61.04,0.0,3.53,91.3,0.0,1181.0,153.0,0.0,2.0,12.0,0.0,46.0,153.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 00:00:00,46 Lưu Quang Vũ,79.0,0.0,4.28,90.33,0.0,886.5,162.0,0.0,2.0,9.0,0.0,45.0,162.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 01:00:00,46 Lưu Quang Vũ,69.2,0.0,5.47,90.97,0.0,947.2,157.0,0.0,3.0,9.0,0.0,46.0,157.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 02:00:00,46 Lưu Quang Vũ,61.46,0.0,3.1,91.77,0.0,776.4,153.0,0.0,1.0,8.0,0.0,46.0,153.0,Unhealthy,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 03:00:00,46 Lưu Quang Vũ,43.06,0.0,5.94,90.24,0.0,807.3,119.0,0.0,3.0,8.0,0.0,45.0,119.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 04:00:00,46 Lưu Quang Vũ,49.91,0.0,2.69,90.27,0.0,653.8,136.0,0.0,1.0,6.0,0.0,45.0,136.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 05:00:00,46 Lưu Quang Vũ,37.13,0.0,5.06,90.18,0.0,776.5,104.0,0.0,2.0,8.0,0.0,45.0,104.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 06:00:00,46 Lưu Quang Vũ,48.92,0.0,3.36,89.72,0.0,739.0,134.0,0.0,2.0,7.0,0.0,45.0,134.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 07:00:00,46 Lưu Quang Vũ,36.69,0.0,4.41,89.68,0.0,931.4,103.0,0.0,2.0,9.0,0.0,45.0,103.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 08:00:00,46 Lưu Quang Vũ,36.94,0.0,2.25,90.75,0.0,1318.6,104.0,0.0,1.0,13.0,0.0,45.0,104.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 09:00:00,46 Lưu Quang Vũ,27.53,0.0,5.36,91.98,0.0,2054.3,83.0,0.0,3.0,20.0,0.0,46.0,83.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 10:00:00,46 Lưu Quang Vũ,37.83,0.0,2.36,91.1,0.0,1893.5,106.0,0.0,1.0,19.0,0.0,46.0,106.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 11:00:00,46 Lưu Quang Vũ,32.4,0.0,6.35,93.22,0.0,1815.0,94.0,0.0,3.0,18.0,0.0,47.0,94.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 12:00:00,46 Lưu Quang Vũ,34.1,0.0,8.81,93.77,0.0,1763.5,97.0,0.0,4.0,17.0,0.0,47.0,97.0,Moderate,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 13:00:00,46 Lưu Quang Vũ,55.11,0.0,17.48,94.61,0.0,1539.2,149.0,0.0,8.0,15.0,0.0,47.0,149.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 14:00:00,46 Lưu Quang Vũ,55.81,0.0,12.08,92.84,0.0,1537.6,150.0,0.0,6.0,15.0,0.0,47.0,150.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 15:00:00,46 Lưu Quang Vũ,51.6,0.0,13.56,93.24,0.0,1406.0,140.0,0.0,6.0,14.0,0.0,47.0,140.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 16:00:00,46 Lưu Quang Vũ,51.49,0.0,13.35,93.86,0.0,1208.7,140.0,0.0,6.0,12.0,0.0,47.0,140.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
2025-03-11 17:00:00,46 Lưu Quang Vũ,43.48,0.0,17.49,93.3,0.0,1308.4,120.0,0.0,8.0,13.0,0.0,47.0,120.0,Unhealthy for Sensitive Groups,25.476190476190474,91.39682539682539,8.134920634920634,partly_cloudy
